id,title,model_year,cost,url,category,sub_category
4461052,Kellys Thorx 30 (2017),550 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4461052/kellys-thorx-30-2017.html,horske-bicykle,pevne-a-hardtail
480838,Specialized Epic,1900 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480838/specialized-epic.html,horske-bicykle,pevne-a-hardtail
4461045,Lapierre Prorace 3.9,1090 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4461045/lapierre-prorace-39.html,horske-bicykle,pevne-a-hardtail
4461035,Predam Superior Team 29 Issue Velkost L,3699 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4461035/predam-superior-team-29-issue-velkost-l.html,horske-bicykle,pevne-a-hardtail
479450,Lapierre Hardtrail,399 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479450/lapierre-hardtrail-.html,horske-bicykle,pevne-a-hardtail
4461023,"Cube Reaction Tm Desert'n Orange, 2021 | 29 | M",1000 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4461023/cube-reaction-tm-desertn-orange-2021-29-m.html,horske-bicykle,pevne-a-hardtail
484637,Scott Scale 965,850 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484637/scott-scale-965.html,horske-bicykle,pevne-a-hardtail
4460539,Scott Scale 960,800 €,2013,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460539/scott-scale-960.html,horske-bicykle,pevne-a-hardtail
484636,Ghost Kato 9.9,850 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484636/ghost-kato-99.html,horske-bicykle,pevne-a-hardtail
473797,"Gt Avalanche 27,5"" 2019",490 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473797/gt-avalanche-275-2019.html,horske-bicykle,pevne-a-hardtail
484195,Bergamont Revox 6 - L (2020),650 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484195/bergamont-revox-6-l-2020.html,horske-bicykle,pevne-a-hardtail
4461008,Ctm Rambler 2.0,440 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4461008/ctm-rambler-20.html,horske-bicykle,pevne-a-hardtail
473944,Predám Meridu Matts Tfs Xc 800 D,499 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473944/predam-meridu-matts-tfs-xc-800-d-.html,horske-bicykle,pevne-a-hardtail
473885,Dema Asti - Rám Bicykla,60 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473885/dema-asti-ram-bicykla-.html,horske-bicykle,pevne-a-hardtail
481998,Kellys Spider 10 2018,327 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481998/kellys-spider-10-2018.html,horske-bicykle,pevne-a-hardtail
4460953,Wheeler Carbon,950 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460953/wheeler-carbon-.html,horske-bicykle,pevne-a-hardtail
465315,"Cube Race One Ltd | 18 | 27,5 |",750 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/465315/cube-race-one-ltd-18-275-.html,horske-bicykle,pevne-a-hardtail
4460949,Bicykel Dynamic,240 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460949/bicykel-dynamic.html,horske-bicykle,pevne-a-hardtail
4460944,Ktm Myroon Master,1100 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460944/ktm-myroon-master.html,horske-bicykle,pevne-a-hardtail
4460943,Kellys Gibon 70 2019,950 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460943/kellys-gibon-70-2019.html,horske-bicykle,pevne-a-hardtail
484165,Felt Doctrine 2,1850 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484165/felt-doctrine-2.html,horske-bicykle,pevne-a-hardtail
480861,Predam Cube Reaction Gtc Race 29 Carbon,1250 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480861/predam-cube-reaction-gtc-race-29-carbon.html,horske-bicykle,pevne-a-hardtail
477552,Predám Horský Bicykel Ctm,280 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477552/predam-horsky-bicykel-ctm.html,horske-bicykle,pevne-a-hardtail
480863,Predam Crosswave Rocky. M-ko,340 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480863/predam-crosswave-rocky-m-ko.html,horske-bicykle,pevne-a-hardtail
477757,Specialized Rockhopper,550 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477757/specialized-rockhopper.html,horske-bicykle,pevne-a-hardtail
483248,Predám Bmc Teamelite Te02 Veľkosť M,1600 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483248/predam-bmc-teamelite-te02-velkost-m.html,horske-bicykle,pevne-a-hardtail
473599,Dartmoor Hornet - Agresívny Ht,799 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473599/dartmoor-hornet-agresivny-ht.html,horske-bicykle,pevne-a-hardtail
481712,Horský Bicykel Kellys Salamander Dsc,320 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481712/horsky-bicykel-kellys-salamander-dsc.html,horske-bicykle,pevne-a-hardtail
4460824,Kona Hoss Deluxe,250 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460824/kona-hoss-deluxe.html,horske-bicykle,pevne-a-hardtail
483524,"Kenzel Shade 27,5",350 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483524/kenzel-shade-275.html,horske-bicykle,pevne-a-hardtail
480930,Cannondale F-si Carbon 2,2300 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480930/cannondale-f-si-carbon-2.html,horske-bicykle,pevne-a-hardtail
4460814,Trek 8500zr,300 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460814/trek-8500zr.html,horske-bicykle,pevne-a-hardtail
4460809,"Marin Bobcat Trail 5, Model 2021",800 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460809/marin-bobcat-trail-5-model-2021.html,horske-bicykle,pevne-a-hardtail
477927,Cube Reaction Carbon,1650 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477927/cube-reaction-carbon.html,horske-bicykle,pevne-a-hardtail
4460798,Merida Matts Tfs 500,300 €,2010,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460798/merida-matts-tfs-500.html,horske-bicykle,pevne-a-hardtail
476710,Specialialized Epic Ht Comp Carbon Wc,2199 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476710/specialialized-epic-ht-comp-carbon-wc.html,horske-bicykle,pevne-a-hardtail
4460733,"Predam Kellys Viper 50  26""-19.5""",280 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460733/predam-kellys-viper-50-26-195.html,horske-bicykle,pevne-a-hardtail
483521,Rockrider B´twin 920 Xl,1200 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483521/rockrider-btwin-920-xl.html,horske-bicykle,pevne-a-hardtail
4460702,Ctm Zephyr V Záruke,399 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460702/ctm-zephyr-v-zaruke-.html,horske-bicykle,pevne-a-hardtail
4460701,Ctm Delta 1.0 2017,450 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460701/ctm-delta-10-2017.html,horske-bicykle,pevne-a-hardtail
4460687,"Radon Jealous, Veľkosť Xl",1700 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460687/radon-jealous-velkost-xl.html,horske-bicykle,pevne-a-hardtail
4460678,Rock Machine Blizz 70-29,1100 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460678/rock-machine-blizz-70-29.html,horske-bicykle,pevne-a-hardtail
4460675,Kellys Gibon 70 2018,950 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460675/kellys-gibon-70-2018.html,horske-bicykle,pevne-a-hardtail
4460600,Ctm Rein 3.0,300 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460600/ctm-rein-30-.html,horske-bicykle,pevne-a-hardtail
471251,Canyon Grand Canyon Cf Sl 7.9 2016,1199 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/471251/canyon-grand-canyon-cf-sl-79-2016.html,horske-bicykle,pevne-a-hardtail
4460586,Predám Bicykel Zn. Framonte,80 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460586/predam-bicykel-zn-framonte.html,horske-bicykle,pevne-a-hardtail
4460556,Trek Procaliber 6 - Purple Haze,1200 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460556/trek-procaliber-6-purple-haze.html,horske-bicykle,pevne-a-hardtail
478947,Cube Gtc,750 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478947/cube-gtc.html,horske-bicykle,pevne-a-hardtail
4460544,Predám Scott Scale 980,840 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/4460544/predam-scott-scale-980.html,horske-bicykle,pevne-a-hardtail
485437,Predam 2021 Trek Marlin 6,499 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485437/predam-2021-trek-marlin-6-.html,horske-bicykle,pevne-a-hardtail
478936,Kellys Gibon 30,950 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478936/kellys-gibon-30.html,horske-bicykle,pevne-a-hardtail
485418,Predám Specialized Pitch Sport 2016,360 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485418/predam-specialized-pitch-sport-2016.html,horske-bicykle,pevne-a-hardtail
477028,Kellys Salamander,150 €,2010,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477028/kellys-salamander-.html,horske-bicykle,pevne-a-hardtail
472009,Kross Level 14,2200 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/472009/kross-level-14.html,horske-bicykle,pevne-a-hardtail
480894,"Lapierre Raid 27,5",500 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480894/lapierre-raid-275.html,horske-bicykle,pevne-a-hardtail
477237,Ctm Zephyr,450 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477237/ctm-zephyr.html,horske-bicykle,pevne-a-hardtail
447835,Specialized Hardrock A1 Fs -,170 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/447835/specialized-hardrock-a1-fs-.html,horske-bicykle,pevne-a-hardtail
485213,Specialized Rockhopper,700 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485213/specialized-rockhopper-.html,horske-bicykle,pevne-a-hardtail
485203,Dirt Parade Smoke,100 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485203/dirt-parade-smoke.html,horske-bicykle,pevne-a-hardtail
485199,"Mtb 29"" Twitter X1",649 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485199/mtb-29-twitter-x1.html,horske-bicykle,pevne-a-hardtail
485184,Scott Scale 925,2000 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485184/scott-scale-925.html,horske-bicykle,pevne-a-hardtail
480547,Pardus Rockcrusher Pro,1499 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480547/pardus-rockcrusher-pro.html,horske-bicykle,pevne-a-hardtail
476794,"Kona Mahuna 29"" 2021 M - Novy",949 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476794/kona-mahuna-29-2021-m-novy.html,horske-bicykle,pevne-a-hardtail
485122,Trek 4700,370 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485122/trek-4700.html,horske-bicykle,pevne-a-hardtail
478518,Predám Ctm Rám S Novými Komponentmi,200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/478518/predam-ctm-ram-s-novymi-komponentmi.html,horske-bicykle,pevne-a-hardtail
485042,Ctm Raptor 1.0 2020,350 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485042/ctm-raptor-10-2020.html,horske-bicykle,pevne-a-hardtail
470250,Giant Xtc Slr 2 2021,1150 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/470250/giant-xtc-slr-2-2021.html,horske-bicykle,pevne-a-hardtail
485040,Kellys Spider 50,490 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485040/kellys-spider-50.html,horske-bicykle,pevne-a-hardtail
485039,Rock Machine Blizz Crb 30 2021 (nový V Záruke) 1x12,1500 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/485039/rock-machine-blizz-crb-30-2021-novy-v-zaruke-1x12.html,horske-bicykle,pevne-a-hardtail
480014,Vyskladaný Hardtail,390 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480014/vyskladany-hardtail-.html,horske-bicykle,pevne-a-hardtail
466657,Dema Rebell 29 Veľkosť S,2100 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/466657/dema-rebell-29-velkost-s-.html,horske-bicykle,pevne-a-hardtail
477238,Starší Horský Bicykel (po Servise),100 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477238/starsi-horsky-bicykel-po-servise.html,horske-bicykle,pevne-a-hardtail
477413,Trek 4300,260 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477413/trek-4300-.html,horske-bicykle,pevne-a-hardtail
484926,Predám Kenzel Shade,300 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484926/predam-kenzel-shade-.html,horske-bicykle,pevne-a-hardtail
484921,Mayo Carbon Stinger,2499 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484921/mayo-carbon-stinger.html,horske-bicykle,pevne-a-hardtail
484900,Kellys Gibon 2020,1290 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484900/kellys-gibon-2020.html,horske-bicykle,pevne-a-hardtail
484895,Ctm Raptor 2.0 2018,620 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484895/ctm-raptor-20-2018.html,horske-bicykle,pevne-a-hardtail
484780,Gt Aggressor 3.0 2015,549 €,2015,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484780/gt-aggressor-30-2015-.html,horske-bicykle,pevne-a-hardtail
484761,Hardtail,400 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484761/hardtail.html,horske-bicykle,pevne-a-hardtail
484755,Ghost Nirvana Tour Sf Base Red 2021,870 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484755/ghost-nirvana-tour-sf-base-red-2021.html,horske-bicykle,pevne-a-hardtail
484753,Ctm Charisma 5.0 2021,460 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484753/ctm-charisma-50-2021.html,horske-bicykle,pevne-a-hardtail
468992,"Specialized S-works Stumpjumper 29 World Cup, Veľ. Xl",2300 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/468992/specialized-s-works-stumpjumper-29-world-cup-vel-xl.html,horske-bicykle,pevne-a-hardtail
483111,"Predám Bicykel Gt Avalanche 27,5""",600 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483111/predam-bicykel-gt-avalanche-275.html,horske-bicykle,pevne-a-hardtail
484703,"Trek 3500 3 Series (rám: 13″, Koleso: 26″)",200 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484703/trek-3500-3-series-ram-13-koleso-26.html,horske-bicykle,pevne-a-hardtail
484646,Merida Big.nine 200 L,939 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484646/merida-bignine-200-l.html,horske-bicykle,pevne-a-hardtail
335729,Predam Felt Cruncher 24 Fat Bike,330 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/335729/predam-felt-cruncher-24-fat-bike-.html,horske-bicykle,pevne-a-hardtail
484581,Predám Rockrider St120,150 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484581/predam-rockrider-st120.html,horske-bicykle,pevne-a-hardtail
484579,Predám Ctm Free Ride,650 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484579/predam-ctm-free-ride.html,horske-bicykle,pevne-a-hardtail
484512,Vector Cobra- Po Servise,65 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484512/vector-cobra-po-servise.html,horske-bicykle,pevne-a-hardtail
473487,Focus Black Forest 29r 3.0,550 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473487/focus-black-forest-29r-30.html,horske-bicykle,pevne-a-hardtail
482792,Scott Scale Rc 900 2018,3099 €,2018,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482792/scott-scale-rc-900-2018.html,horske-bicykle,pevne-a-hardtail
484220,Scott Scale 2020 Xl Sram Xx1 Axs 10-52,3800 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484220/scott-scale-2020-xl-sram-xx1-axs-10-52.html,horske-bicykle,pevne-a-hardtail
484171,Predám Bicykel Specialized 29 Veľkosť M,365 €,2015,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484171/predam-bicykel-specialized-29-velkost-m.html,horske-bicykle,pevne-a-hardtail
483495,Giant Xtc Advanced 29 3 Carbon/balsam Green 2021,2100 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483495/giant-xtc-advanced-29-3-carbon-balsam-green-2021.html,horske-bicykle,pevne-a-hardtail
468236,Cube Reaktion Gtc Pro 29 2017 Carbon,1350 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/468236/cube-reaktion-gtc-pro-29-2017-carbon.html,horske-bicykle,pevne-a-hardtail
472413,Umf Hardy 4,150 €,2010,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/472413/umf-hardy-4-.html,horske-bicykle,pevne-a-hardtail
479116,Dartmoor Primal 2016,500 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479116/dartmoor-primal-2016.html,horske-bicykle,pevne-a-hardtail
484056,Starý Horský Bicykel,20 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484056/stary-horsky-bicykel.html,horske-bicykle,pevne-a-hardtail
476164,Kellys Gate 50,999 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476164/kellys-gate-50-.html,horske-bicykle,pevne-a-hardtail
470092,Ghost Kato X6.9 M,1100 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/470092/ghost-kato-x69-m.html,horske-bicykle,pevne-a-hardtail
484012,Horsky Bicykel,300 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484012/horsky-bicykel.html,horske-bicykle,pevne-a-hardtail
484009,Rockrider Xc920 Ltd ´m´,1350 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/484009/rockrider-xc920-ltd-m.html,horske-bicykle,pevne-a-hardtail
469695,Kellys,70 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/469695/kellys.html,horske-bicykle,pevne-a-hardtail
479981,Specialized Pitch Competition “l”,449 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479981/specialized-pitch-competition-l.html,horske-bicykle,pevne-a-hardtail
479987,"Focus Whistler 27,5 Veľkosť “s”",500 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479987/focus-whistler-275-velkost-s.html,horske-bicykle,pevne-a-hardtail
483821,Scott Scale 970 2021,950 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483821/scott-scale-970-2021.html,horske-bicykle,pevne-a-hardtail
469575,Ctm Raptor Pro 2009,360 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/469575/ctm-raptor-pro-2009.html,horske-bicykle,pevne-a-hardtail
483790,Cube Analog 2019,400 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483790/cube-analog-2019.html,horske-bicykle,pevne-a-hardtail
483683,Octane Prone L,1350 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483683/octane-prone-l-.html,horske-bicykle,pevne-a-hardtail
473924,Leader Fox 26 Rám 14 Xs,200 €,2019,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/473924/leader-fox-26-ram-14-xs.html,horske-bicykle,pevne-a-hardtail
483637,Predám Kolobežku Kostka Street Fun Kid,65 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483637/predam-kolobezku-kostka-street-fun-kid.html,horske-bicykle,pevne-a-hardtail
483601,Canyon Pathlite Wmn 4.0,700 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483601/canyon-pathlite-wmn-40.html,horske-bicykle,pevne-a-hardtail
483592,"Predám Haibike Greed Hardnine 4.0 22-sp Xt 55""",1800 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483592/predam-haibike-greed-hardnine-40-22-sp-xt-55.html,horske-bicykle,pevne-a-hardtail
471566,Predám Bike Zn. Fuji,1100 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/471566/predam-bike-zn-fuji-.html,horske-bicykle,pevne-a-hardtail
483540,Nukeproof Snap,730 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483540/nukeproof-snap-.html,horske-bicykle,pevne-a-hardtail
483457,Dema Auron 9.0 29er,620 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483457/dema-auron-90-29er.html,horske-bicykle,pevne-a-hardtail
483440,"Cube Reaction Sl C:62 2020 29""/ 19""(l)",1900 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483440/cube-reaction-sl-c62-2020-29-19l.html,horske-bicykle,pevne-a-hardtail
480527,"Predám Pevný Bike 26""",150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/480527/predam-pevny-bike-26.html,horske-bicykle,pevne-a-hardtail
483404,Ctm Axon 2017,130 €,2017,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483404/ctm-axon-2017.html,horske-bicykle,pevne-a-hardtail
482524,Scott 26,150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482524/scott-26.html,horske-bicykle,pevne-a-hardtail
482495,Scott 26,150 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/482495/scott-26.html,horske-bicykle,pevne-a-hardtail
483298,Focus Bold Ht,530 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483298/focus-bold-ht.html,horske-bicykle,pevne-a-hardtail
483290,Ctm Zephyr Xpert 2021,900 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483290/ctm-zephyr-xpert-2021.html,horske-bicykle,pevne-a-hardtail
471995,Trek Procaliber 8 2020,1190 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/471995/trek-procaliber-8-2020.html,horske-bicykle,pevne-a-hardtail
483232,Specialized Rockhopper Pro,600 €,2020,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483232/specialized-rockhopper-pro.html,horske-bicykle,pevne-a-hardtail
477057,Trek 4500,330 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/477057/trek-4500.html,horske-bicykle,pevne-a-hardtail
481900,"Predam Horsky Bicykel 26""",119 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/481900/predam-horsky-bicykel-26-.html,horske-bicykle,pevne-a-hardtail
483126,Kross Hexagon 2.0 27.5 2021,370 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483126/kross-hexagon-20-275-2021.html,horske-bicykle,pevne-a-hardtail
472447,Predam Bicykel Značky Vedora Connex M300 Gent,180 €,not defined,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/472447/predam-bicykel-znacky-vedora-connex-m300-gent.html,horske-bicykle,pevne-a-hardtail
483116,Kross Hexagon,400 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/483116/kross-hexagon-.html,horske-bicykle,pevne-a-hardtail
476907,Merida Big.nine 400,1300 €,2021,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/476907/merida-bignine-400.html,horske-bicykle,pevne-a-hardtail
479373,Predám Kellys Stage 50,1500 €,2016,https://www.mtbiker.sk/bazar/bicykle/horske-bicykle/pevne-a-hardtail/479373/predam-kellys-stage-50.html,horske-bicykle,pevne-a-hardtail
